step,mean_reward,policy_loss
1,0.16815882921218872,1.4033622741699219
2,-1.0,0.0
3,0.17986561357975006,0.8799221515655518
4,-1.0,0.0
5,-1.0,0.0
6,-0.307343065738678,0.23805320262908936
7,-0.40389835834503174,-1.0518618822097778
8,-0.4581914246082306,24.089242935180664
